L_analytical,design_idx,edge_cls,errors,key,kind,link_cls,mean,n,n_e,n_g,ok,p50,p95,p99,policy,rep_factor,repeat,wall,workload
0.023726248531829926,13,edge-low,0,control|cloud-first|13|2,pareto,standard,0.026676067407999996,750,2,1,True,0.026609792,0.027408458,0.027728541,cloud-first,1,2,2.4,control
0.022531226718047526,14,edge-low,0,control|cloud-first|14|0,pareto,fast,0.024290030239999996,750,2,1,True,0.024218291,0.025060583,0.025675708,cloud-first,1,0,2.4,control
0.022531226718047526,14,edge-low,0,control|cloud-first|14|1,pareto,fast,0.024271263047999998,750,2,1,True,0.024191625,0.025163125,0.0260545,cloud-first,1,1,2.4,control
0.022531226718047526,14,edge-low,0,control|cloud-first|14|2,pareto,fast,0.024362706390666667,750,2,1,True,0.024229792,0.025400917,0.026913917,cloud-first,1,2,2.4,control
0.022366248531829926,15,edge-low,0,control|cloud-first|15|0,pareto,fast,0.02422491367733334,750,2,1,True,0.024094583,0.025159583,0.02646575,cloud-first,1,0,2.4,control
0.022366248531829926,15,edge-low,0,control|cloud-first|15|1,pareto,fast,0.024191519732000004,750,2,1,True,0.024128084,0.025079916,0.02555725,cloud-first,1,1,2.4,control
0.022366248531829926,15,edge-low,0,control|cloud-first|15|2,pareto,fast,0.024131185518666665,750,2,1,True,0.024062916,0.024928458,0.025752042,cloud-first,1,2,2.4,control
0.01610141414141414,16,edge-med,0,control|edge-first|16|0,pareto,standard,0.012085090436000003,750,2,1,True,0.011754583,0.014464959,0.017214375,edge-first,1,0,2.4,control
0.01610141414141414,16,edge-med,0,control|edge-first|16|1,pareto,standard,0.011756708712000003,750,2,1,True,0.011488375,0.013925166,0.015519417,edge-first,1,1,2.4,control
0.01610141414141414,16,edge-med,0,control|edge-first|16|2,pareto,standard,0.01179167792933333,750,2,1,True,0.0115365,0.013758041,0.015650375,edge-first,1,2,2.4,control
0.012237414141414141,17,edge-med,0,control|edge-first|17|0,pareto,fast,0.00797700434,750,2,1,True,0.007706083,0.009973042,0.0113665,edge-first,1,0,2.4,control
0.012237414141414141,17,edge-med,0,control|edge-first|17|1,pareto,fast,0.007699025715999999,750,2,1,True,0.007433583,0.00971825,0.01193125,edge-first,1,1,2.4,control
0.012237414141414141,17,edge-med,0,control|edge-first|17|2,pareto,fast,0.007712027422666664,750,2,1,True,0.007483083,0.009381209,0.010437792,edge-first,1,2,2.4,control
0.023726248531829926,18,edge-med,0,control|cloud-first|18|0,dominated,standard,0.027572533509333308,750,2,1,True,0.0267775,0.032922542,0.037324458,cloud-first,1,0,2.5,control
0.023726248531829926,18,edge-med,0,control|cloud-first|18|1,dominated,standard,0.02676759411999997,750,2,1,True,0.026692417,0.0276615,0.028102709,cloud-first,1,1,2.4,control
0.023726248531829926,18,edge-med,0,control|cloud-first|18|2,dominated,standard,0.026672882989333322,750,2,1,True,0.026596125,0.027407917,0.027829417,cloud-first,1,2,2.4,control
0.027805921734444305,19,edge-high,0,control|balanced|19|0,dominated,standard,0.030306951889333338,750,2,1,True,0.029074584,0.03751425,0.038881375,balanced,2,0,2.3,control
0.027805921734444305,19,edge-high,0,control|balanced|19|1,dominated,standard,0.030366229089333344,750,2,1,True,0.029465041,0.037565041,0.040128167,balanced,2,1,2.3,control
0.027805921734444305,19,edge-high,0,control|balanced|19|2,dominated,standard,0.030435936378666654,750,2,1,True,0.029244625,0.037929084,0.040081459,balanced,2,2,2.3,control
0.011989012707722386,20,edge-high,0,control|edge-first|20|0,dominated,standard,0.024515820619999996,750,2,1,True,0.023108542,0.044534542,0.04775825,edge-first,2,0,2.3,control
0.011989012707722386,20,edge-high,0,control|edge-first|20|1,dominated,standard,0.02512860944800003,750,2,1,True,0.023912416,0.044760375,0.049031667,edge-first,2,1,2.3,control
0.011989012707722386,20,edge-high,0,control|edge-first|20|2,dominated,standard,0.023783179618666685,750,2,1,True,0.022874334,0.040164959,0.042498584,edge-first,2,2,2.3,control
0.02683412234094315,21,edge-high,0,control|balanced|21|0,dominated,standard,0.027519154570666653,750,2,1,True,0.027261833,0.028780625,0.032375083,balanced,1,0,2.4,control
0.02683412234094315,21,edge-high,0,control|balanced|21|1,dominated,standard,0.027086328163999984,750,2,1,True,0.026949791,0.027970542,0.029606458,balanced,1,1,2.4,control
0.02683412234094315,21,edge-high,0,control|balanced|21|2,dominated,standard,0.02747735495599995,750,2,1,True,0.02731225,0.028637709,0.030607292,balanced,1,2,2.4,control
0.012237414141414141,22,edge-med,0,control|edge-first|22|0,boundary,fast,0.0076263708293333315,750,2,1,True,0.007420125,0.009549041,0.010824875,edge-first,1,0,2.4,control
0.012237414141414141,22,edge-med,0,control|edge-first|22|1,boundary,fast,0.007818499183999997,750,2,1,True,0.007529375,0.009964375,0.012006792,edge-first,1,1,2.4,control
0.012237414141414141,22,edge-med,0,control|edge-first|22|2,boundary,fast,0.00787788416533333,750,2,1,True,0.00764,0.009865833,0.01140425,edge-first,1,2,2.4,control
0.012237414141414141,23,edge-med,0,control|edge-first|23|0,boundary,fast,0.008159434818666659,750,2,1,True,0.007779833,0.010569208,0.01383775,edge-first,1,0,2.4,control
0.012237414141414141,23,edge-med,0,control|edge-first|23|1,boundary,fast,0.007962646006666678,750,2,1,True,0.007668625,0.010074916,0.010782209,edge-first,1,1,2.4,control
0.012237414141414141,23,edge-med,0,control|edge-first|23|2,boundary,fast,0.007602418842666675,750,2,1,True,0.007340958,0.009478375,0.01029025,edge-first,1,2,2.4,control
0.10325573770491803,24,edge-low,0,sensing|cloud-first|24|0,pareto,fast,0.1592606248826667,750,2,1,True,0.143641583,0.273961417,0.327055,cloud-first,1,0,15.4,sensing
0.10325573770491803,24,edge-low,0,sensing|cloud-first|24|1,pareto,fast,0.16725838952133318,750,2,1,True,0.157237,0.285427042,0.366389416,cloud-first,1,1,15.4,sensing
0.10325573770491803,24,edge-low,0,sensing|cloud-first|24|2,pareto,fast,0.21950739725733343,750,2,1,True,0.198677833,0.421685792,0.59793025,cloud-first,1,2,15.5,sensing
0.09568056872037914,25,edge-low,0,sensing|cloud-first|25|0,pareto,fast,0.24335006797066674,750,2,1,True,0.215740208,0.489889626,0.69417075,cloud-first,1,0,15.6,sensing
0.09568056872037914,25,edge-low,0,sensing|cloud-first|25|1,pareto,fast,0.15678070156933335,750,2,1,True,0.140380334,0.267936667,0.410016542,cloud-first,1,1,15.4,sensing
0.09568056872037914,25,edge-low,0,sensing|cloud-first|25|2,pareto,fast,0.14110360056399998,750,2,1,True,0.124726667,0.251043333,0.30804775,cloud-first,1,2,15.4,sensing
0.07052322996497995,26,edge-high,0,sensing|balanced|26|0,pareto,fast,0.116121042396,750,2,1,True,0.103361916,0.211661667,0.27218175,balanced,1,0,15.4,sensing
0.07052322996497995,26,edge-high,0,sensing|balanced|26|1,pareto,fast,0.11680166009333331,750,2,1,True,0.101817,0.219221709,0.277157292,balanced,1,1,15.3,sensing
0.07052322996497995,26,edge-high,0,sensing|balanced|26|2,pareto,fast,0.114735202276,750,2,1,True,0.102386626,0.207539291,0.271622292,balanced,1,2,15.3,sensing
0.06294806098044106,27,edge-high,0,sensing|balanced|27|0,pareto,fast,0.1097117077026667,750,2,1,True,0.097988916,0.195025666,0.265340333,balanced,1,0,15.3,sensing
0.06294806098044106,27,edge-high,0,sensing|balanced|27|1,pareto,fast,0.11142313991200012,750,2,1,True,0.099529708,0.198547126,0.251666792,balanced,1,1,15.3,sensing
0.06294806098044106,27,edge-high,0,sensing|balanced|27|2,pareto,fast,0.10863029694,750,2,1,True,0.096457333,0.195481083,0.251533292,balanced,1,2,15.3,sensing
0.09568056872037914,28,edge-med,0,sensing|cloud-first|28|0,dominated,fast,0.17119636576800004,750,2,1,True,0.154130583,0.312805125,0.500935416,cloud-first,1,0,15.5,sensing
0.09568056872037914,28,edge-med,0,sensing|cloud-first|28|1,dominated,fast,0.15329640422266663,750,2,1,True,0.136669875,0.276925084,0.366332334,cloud-first,1,1,15.4,sensing
0.09568056872037914,28,edge-med,0,sensing|cloud-first|28|2,dominated,fast,0.1543983505653334,750,2,1,True,0.138299792,0.283911376,0.358798833,cloud-first,1,2,15.4,sensing
0.10242174519096739,29,edge-med,0,sensing|balanced|29|0,dominated,fast,0.12110291641199998,750,2,1,True,0.106295041,0.212289292,0.281450333,balanced,1,0,15.3,sensing
0.10242174519096739,29,edge-med,0,sensing|balanced|29|1,dominated,fast,0.13079181307999996,750,2,1,True,0.114747001,0.232871959,0.301830084,balanced,1,1,15.3,sensing
0.10242174519096739,29,edge-med,0,sensing|balanced|29|2,dominated,fast,0.13221214618666682,750,2,1,True,0.11745025,0.229385042,0.285809458,balanced,1,2,15.4,sensing
0.13699191919191916,30,edge-high,0,sensing|edge-first|30|0,dominated,fast,0.21670793210400008,750,2,1,True,0.197218125,0.430580792,0.608108292,edge-first,1,0,15.5,sensing
0.13699191919191916,30,edge-high,0,sensing|edge-first|30|1,dominated,fast,0.2165047978266667,750,2,1,True,0.194095917,0.456177208,0.62752875,edge-first,1,1,15.5,sensing
0.13699191919191916,30,edge-high,0,sensing|edge-first|30|2,dominated,fast,0.21333743713466674,750,2,1,True,0.188388375,0.446828125,0.553660459,edge-first,1,2,15.5,sensing
0.11311693235674279,31,edge-med,0,sensing|balanced|31|0,dominated,fast,0.13389501520933325,750,2,1,True,0.117173917,0.237358708,0.331525292,balanced,1,0,15.4,sensing
0.11311693235674279,31,edge-med,0,sensing|balanced|31|1,dominated,fast,0.13785767899199985,750,2,1,True,0.122674667,0.249293625,0.31122875,balanced,1,1,15.4,sensing
0.11311693235674279,31,edge-med,0,sensing|balanced|31|2,dominated,fast,0.13746535455600004,750,2,1,True,0.125178333,0.2319715,0.290099375,balanced,1,2,15.4,sensing
0.08121841713075534,32,edge-high,0,sensing|balanced|32|0,boundary,fast,0.125583611728,750,2,1,True,0.1104815,0.23415625,0.287713792,balanced,1,0,15.3,sensing
0.08121841713075534,32,edge-high,0,sensing|balanced|32|1,boundary,fast,0.13007529385466676,750,2,1,True,0.114066166,0.235278875,0.324539083,balanced,1,1,15.4,sensing
0.08121841713075534,32,edge-high,0,sensing|balanced|32|2,boundary,fast,0.12372005400133342,750,2,1,True,0.109976833,0.217729375,0.271714416,balanced,1,2,15.4,sensing
0.09568056872037914,33,edge-med,0,sensing|cloud-first|33|0,boundary,fast,0.2014348558453332,750,2,1,True,0.18086025,0.387663417,0.504033042,cloud-first,1,0,15.5,sensing
0.09568056872037914,33,edge-med,0,sensing|cloud-first|33|1,boundary,fast,0.21031399817733348,750,2,1,True,0.1839885,0.430099751,0.581988542,cloud-first,1,1,15.5,sensing
